publication_number,title,abstract,Lemmatized-Abstract,sub_classes,sub_class,topics,prob,query_publication_numbers,query_class_codes,query_abstract,query_predicted_topics,query_codes_G16H,exact_match_code,count_exact_match_top50,RFR
US2016148496A1,System For Convergence Of Alarms From Medical Equipment,"A device for processing alarms includes a processor and a computer-readable medium storing instructions which, when executed by the processor, cause the processor to perform various operations. The operations include receiving a first alarm from a first diagnostic device and determining a location associated with a first user. When the location associated with the first user is determined to be proximate to a device, the operations further include presenting a first verbal alert indicating that the first diagnostic device is presenting the first alarm. When the location associated with the first user is determined to be not proximate to the device, the operations further include sending a first notification message to a first mobile device of the first user indicating that the first diagnostic device is presenting the first alarm.",device processing alarm includes processor computerreadable medium storing instruction executed processor cause processor perform various operation operation include receiving first alarm first diagnostic device determining location associated first user location associated first user determined proximate device operation include presenting first verbal alert indicating first diagnostic device presenting first alarm location associated first user determined proximate device operation include sending first notification message first mobile device first user indicating first diagnostic device presenting first alarm,"['G16H10/60', 'G16H40/20']","['G16H', 'G16H']",27,0.2360600514285394,US20230153890A1,"A61,G,G06Q30/0255,G06Q30/02,G06Q30/0251,G16H20/30,A61B,G06Q30/0601,G06Q,G16H20/00,G06Q30/06,A,A61B5/103,G06Q30/0241,G16H,G16,A61B5/112,A61B5/00,G06Q30/00,G06Q30/0631,G06,A61B5/11","A retail enhancement system is disclosed. The retail enhancement system may include a sensor module configured to obtain a data about an individual during an athletic activity. The sensor module may be configured to be removably attached to a first article of footwear to be worn by the individual during the athletic activity. The retail enhancement system may also include an electronic device that is separate from the sensor module. The electronic device may be a dedicated device in a retail environment and may be configured to collect personal information about the individual, associate the sensor module with the individual, receive the data about the individual from the sensor module, determine a characteristic about a gait of the individual based on the data about the individual, and provide a recommendation about a second article of footwear to be worn by the individual to the individual.",[27],"G16H20/30,G16H20/00,G16H",,3,2.0
US2013072828A1,Shutter glasses,"Apparatuses and methods of shuttering glasses are disclosed. One apparatus includes a first lens operable to blank for a first blocking time, a second lens operable to blank for a second blocking time, and a controller for controllably setting at least one of the first blocking time and the second blocking time.",apparatus method shuttering glass disclosed one apparatus includes first lens operable blank first blocking time second lens operable blank second blocking time controller controllably setting one first blocking time second blocking time,"['G16H20/70', 'A61H2201/5097']","['G16H', 'A61H']",27,0.2353219803693022,US20230153890A1,"A61,G,G06Q30/0255,G06Q30/02,G06Q30/0251,G16H20/30,A61B,G06Q30/0601,G06Q,G16H20/00,G06Q30/06,A,A61B5/103,G06Q30/0241,G16H,G16,A61B5/112,A61B5/00,G06Q30/00,G06Q30/0631,G06,A61B5/11","A retail enhancement system is disclosed. The retail enhancement system may include a sensor module configured to obtain a data about an individual during an athletic activity. The sensor module may be configured to be removably attached to a first article of footwear to be worn by the individual during the athletic activity. The retail enhancement system may also include an electronic device that is separate from the sensor module. The electronic device may be a dedicated device in a retail environment and may be configured to collect personal information about the individual, associate the sensor module with the individual, receive the data about the individual from the sensor module, determine a characteristic about a gait of the individual based on the data about the individual, and provide a recommendation about a second article of footwear to be worn by the individual to the individual.",[27],"G16H20/30,G16H20/00,G16H",,3,2.0
US2010131449A1,Hypothesis development based on selective reported events,"A computationally implemented method includes, but is not limited to: acquiring events data including data indicating incidence of a first one or more reported events and data indicating incidence of a second one or more reported events, at least one of the first one or more reported events and the second one or more reported events being associated with a user; determining an events pattern based selectively on the incidences of the first one or more reported events and the second one or more reported events; and developing a hypothesis associated with the user based, at least in part, on the determined events pattern. In addition to the foregoing, other method aspects are described in the claims, drawings, and text forming a part of the present disclosure.",computationally implemented method includes limited acquiring event data including data indicating incidence first one reported event data indicating incidence second one reported event one first one reported event second one reported event associated user determining event pattern based selectively incidence first one reported event second one reported event developing hypothesis associated user based part determined event pattern addition foregoing method aspect described claim drawing text forming part present disclosure,"['G06F17/00', 'G16H80/00']","['G06F', 'G16H']",27,0.23314723130686701,US20230153890A1,"A61,G,G06Q30/0255,G06Q30/02,G06Q30/0251,G16H20/30,A61B,G06Q30/0601,G06Q,G16H20/00,G06Q30/06,A,A61B5/103,G06Q30/0241,G16H,G16,A61B5/112,A61B5/00,G06Q30/00,G06Q30/0631,G06,A61B5/11","A retail enhancement system is disclosed. The retail enhancement system may include a sensor module configured to obtain a data about an individual during an athletic activity. The sensor module may be configured to be removably attached to a first article of footwear to be worn by the individual during the athletic activity. The retail enhancement system may also include an electronic device that is separate from the sensor module. The electronic device may be a dedicated device in a retail environment and may be configured to collect personal information about the individual, associate the sensor module with the individual, receive the data about the individual from the sensor module, determine a characteristic about a gait of the individual based on the data about the individual, and provide a recommendation about a second article of footwear to be worn by the individual to the individual.",[27],"G16H20/30,G16H20/00,G16H",,3,2.0
US2020069704A1,Methods Of Treating Prostate Cancer,Disclosed are methods of treating prostate cancer by administering abiraterone acetate plus prednisone with androgen deprivation therapy.,disclosed method treating prostate cancer administering abiraterone acetate plus prednisone androgen deprivation therapy,"['G16H10/60', 'A61K31/4406']","['G16H', 'A61K']",5,1.0,US20230153890A1,"A61,G,G06Q30/0255,G06Q30/02,G06Q30/0251,G16H20/30,A61B,G06Q30/0601,G06Q,G16H20/00,G06Q30/06,A,A61B5/103,G06Q30/0241,G16H,G16,A61B5/112,A61B5/00,G06Q30/00,G06Q30/0631,G06,A61B5/11","A retail enhancement system is disclosed. The retail enhancement system may include a sensor module configured to obtain a data about an individual during an athletic activity. The sensor module may be configured to be removably attached to a first article of footwear to be worn by the individual during the athletic activity. The retail enhancement system may also include an electronic device that is separate from the sensor module. The electronic device may be a dedicated device in a retail environment and may be configured to collect personal information about the individual, associate the sensor module with the individual, receive the data about the individual from the sensor module, determine a characteristic about a gait of the individual based on the data about the individual, and provide a recommendation about a second article of footwear to be worn by the individual to the individual.",[5],"G16H20/30,G16H20/00,G16H",,3,2.0
US2007161871A1,Medical diagnostic apparatus and method for the operation thereof,"In a method for operation of a medical diagnosis apparatus as well as medical diagnosis-apparatus, with which medical questions are to be answered, the medical questions to be answered is established for each question at least one examination step is determined that is necessary for clarification of the respective medical question, and supplementary information is associated with each examination step, and, using the supplementary information, the examination workflow is determined with the necessary examination steps that are needed to answer all medical questions.",method operation medical diagnosis apparatus well medical diagnosisapparatus medical question answered medical question answered established question one examination step determined necessary clarification respective medical question supplementary information associated examination step supplementary information examination workflow determined necessary examination step answer medical question,"['G06F19/00', 'G16H30/20']","['G06F', 'G16H']",5,1.0,US20230153890A1,"A61,G,G06Q30/0255,G06Q30/02,G06Q30/0251,G16H20/30,A61B,G06Q30/0601,G06Q,G16H20/00,G06Q30/06,A,A61B5/103,G06Q30/0241,G16H,G16,A61B5/112,A61B5/00,G06Q30/00,G06Q30/0631,G06,A61B5/11","A retail enhancement system is disclosed. The retail enhancement system may include a sensor module configured to obtain a data about an individual during an athletic activity. The sensor module may be configured to be removably attached to a first article of footwear to be worn by the individual during the athletic activity. The retail enhancement system may also include an electronic device that is separate from the sensor module. The electronic device may be a dedicated device in a retail environment and may be configured to collect personal information about the individual, associate the sensor module with the individual, receive the data about the individual from the sensor module, determine a characteristic about a gait of the individual based on the data about the individual, and provide a recommendation about a second article of footwear to be worn by the individual to the individual.",[5],"G16H20/30,G16H20/00,G16H",,3,2.0
US2005065814A1,Device for the parameter configuration of multimodal measuring appliances,A device is for enhancing the use of different measuring and examination appliances during medical examinations. The device includes an expert system for drawing up a patient-specific plan for the selection of the appliances and for parameter configuration on the basis of a tentative diagnosis or a defined medical question.,device enhancing different measuring examination appliance medical examination device includes expert system drawing patientspecific plan selection appliance parameter configuration basis tentative diagnosis defined medical question,"['G06Q50/22', 'G16H40/20']","['G06Q', 'G16H']",5,1.0,US20230153890A1,"A61,G,G06Q30/0255,G06Q30/02,G06Q30/0251,G16H20/30,A61B,G06Q30/0601,G06Q,G16H20/00,G06Q30/06,A,A61B5/103,G06Q30/0241,G16H,G16,A61B5/112,A61B5/00,G06Q30/00,G06Q30/0631,G06,A61B5/11","A retail enhancement system is disclosed. The retail enhancement system may include a sensor module configured to obtain a data about an individual during an athletic activity. The sensor module may be configured to be removably attached to a first article of footwear to be worn by the individual during the athletic activity. The retail enhancement system may also include an electronic device that is separate from the sensor module. The electronic device may be a dedicated device in a retail environment and may be configured to collect personal information about the individual, associate the sensor module with the individual, receive the data about the individual from the sensor module, determine a characteristic about a gait of the individual based on the data about the individual, and provide a recommendation about a second article of footwear to be worn by the individual to the individual.",[5],"G16H20/30,G16H20/00,G16H",,3,2.0
US2007143136A1,Handling radiology orders in a computerized environment,"Computerized methods, systems, and user interfaces for handling one or more radiology orders are provided. Such methods, systems, and user interfaces allow a radiologist, radiological technician, or other healthcare professional to efficiently review and approve, modify, or reject electronic requests from ordering physicians to have patients undergo radiological examination. Such methods, systems, and user interfaces also allow regulators to audit the radiology vetting process to ensure that proper review of radiological examination requests is being conducted. Computerized methods, systems, and user interfaces for automatic electronic notification of ordering physicians of modified or cancelled radiological examination requests are also provided.",computerized method system user interface handling one radiology order provided method system user interface allow radiologist radiological technician healthcare professional efficiently review approve modify reject electronic request ordering physician patient undergo radiological examination method system user interface allow regulator audit radiology vetting process ensure proper review radiological examination request conducted computerized method system user interface automatic electronic notification ordering physician modified cancelled radiological examination request provided,"['G05B19/418', 'G16H30/20']","['G05B', 'G16H']",5,1.0,US20230153890A1,"A61,G,G06Q30/0255,G06Q30/02,G06Q30/0251,G16H20/30,A61B,G06Q30/0601,G06Q,G16H20/00,G06Q30/06,A,A61B5/103,G06Q30/0241,G16H,G16,A61B5/112,A61B5/00,G06Q30/00,G06Q30/0631,G06,A61B5/11","A retail enhancement system is disclosed. The retail enhancement system may include a sensor module configured to obtain a data about an individual during an athletic activity. The sensor module may be configured to be removably attached to a first article of footwear to be worn by the individual during the athletic activity. The retail enhancement system may also include an electronic device that is separate from the sensor module. The electronic device may be a dedicated device in a retail environment and may be configured to collect personal information about the individual, associate the sensor module with the individual, receive the data about the individual from the sensor module, determine a characteristic about a gait of the individual based on the data about the individual, and provide a recommendation about a second article of footwear to be worn by the individual to the individual.",[5],"G16H20/30,G16H20/00,G16H",,3,2.0
US2018277258A1,System for remote guidance of health care examinations,"A distributed computer system for conducting remote medical examinations may include a queryable database comprising a plurality of examination components, each of which is related to at least one respective physiological system and/or at least one medical diagnosis. The queried result may be further narrowed automatically, based on additional information such as known best practices, and/or manually by a user having sufficient system credentials. The system may send the resulting examination procedure to a target presenter at a target facility, and may provide a communication channel for real-time communication between a provider and the presenter, e.g., during subsequent examination of a patient at the target facility.",distributed computer system conducting remote medical examination include queryable database comprising plurality examination component related one respective physiological system andor one medical diagnosis queried result narrowed automatically based additional information known best practice andor manually user sufficient system credential system send resulting examination procedure target presenter target facility provide communication channel realtime communication provider presenter eg subsequent examination patient target facility,"['G06F17/30', 'G16H40/20']","['G06F', 'G16H']",5,1.0,US20230153890A1,"A61,G,G06Q30/0255,G06Q30/02,G06Q30/0251,G16H20/30,A61B,G06Q30/0601,G06Q,G16H20/00,G06Q30/06,A,A61B5/103,G06Q30/0241,G16H,G16,A61B5/112,A61B5/00,G06Q30/00,G06Q30/0631,G06,A61B5/11","A retail enhancement system is disclosed. The retail enhancement system may include a sensor module configured to obtain a data about an individual during an athletic activity. The sensor module may be configured to be removably attached to a first article of footwear to be worn by the individual during the athletic activity. The retail enhancement system may also include an electronic device that is separate from the sensor module. The electronic device may be a dedicated device in a retail environment and may be configured to collect personal information about the individual, associate the sensor module with the individual, receive the data about the individual from the sensor module, determine a characteristic about a gait of the individual based on the data about the individual, and provide a recommendation about a second article of footwear to be worn by the individual to the individual.",[5],"G16H20/30,G16H20/00,G16H",,3,2.0
US2012010896A1,Methods and apparatus to classify reports,"Methods and apparatus to classify reports are disclosed herein. An example method includes determining a type of an examination associated with a report; obtaining an identification of a person associated with the report; using the identification to determine whether the person associated with the report is specialized in the type of the examination; when the person associated with the report is specialized in the type of the examination, classifying the report as associated with a specialist; when the person associated with the report is unspecialized in the type of the examination, classifying the report as associated with a non-specialist; and presenting a document consumer with an indication of the classification of the report.",method apparatus classify report disclosed example method includes determining type examination associated report obtaining identification person associated report identification determine whether person associated report specialized type examination person associated report specialized type examination classifying report associated specialist person associated report unspecialized type examination classifying report associated nonspecialist presenting document consumer indication classification report,"['G16H10/60', 'G06Q10/10']","['G16H', 'G06Q']",5,1.0,US20230153890A1,"A61,G,G06Q30/0255,G06Q30/02,G06Q30/0251,G16H20/30,A61B,G06Q30/0601,G06Q,G16H20/00,G06Q30/06,A,A61B5/103,G06Q30/0241,G16H,G16,A61B5/112,A61B5/00,G06Q30/00,G06Q30/0631,G06,A61B5/11","A retail enhancement system is disclosed. The retail enhancement system may include a sensor module configured to obtain a data about an individual during an athletic activity. The sensor module may be configured to be removably attached to a first article of footwear to be worn by the individual during the athletic activity. The retail enhancement system may also include an electronic device that is separate from the sensor module. The electronic device may be a dedicated device in a retail environment and may be configured to collect personal information about the individual, associate the sensor module with the individual, receive the data about the individual from the sensor module, determine a characteristic about a gait of the individual based on the data about the individual, and provide a recommendation about a second article of footwear to be worn by the individual to the individual.",[5],"G16H20/30,G16H20/00,G16H",,3,2.0
US2021059756A1,Method for determining lens and apparatus using the method,"A method for determining a lens and apparatus using the method are disclosed. According to an embodiment, a method for determining a lens to be inserted into an eyeball during lens implant surgery using machine learning may be provided, the method comprising: obtaining a plurality of examination data of a person to be operated on; and determining a size of a lens to be inserted into an eyeball of the person among a plurality of lens sizes by inputting the obtained plurality of examination data of the person to a lens determination model, wherein the lens determination model is different from a formula for determining a lens to be inserted into an eyeball during lens implant surgery, and is trained based on examination data of patients who have had lens implant surgery in the past and size information of lenses inserted into eyeballs of the patients.",method determining lens apparatus method disclosed according embodiment method determining lens inserted eyeball lens implant surgery machine learning provided method comprising obtaining plurality examination data person operated determining size lens inserted eyeball person plurality lens size inputting obtained plurality examination data person lens determination model wherein lens determination model different formula determining lens inserted eyeball lens implant surgery trained based examination data patient lens implant surgery past size information lens inserted eyeball patient,"['G16H20/40', 'A61F2/16']","['G16H', 'A61F']",5,1.0,US20230153890A1,"A61,G,G06Q30/0255,G06Q30/02,G06Q30/0251,G16H20/30,A61B,G06Q30/0601,G06Q,G16H20/00,G06Q30/06,A,A61B5/103,G06Q30/0241,G16H,G16,A61B5/112,A61B5/00,G06Q30/00,G06Q30/0631,G06,A61B5/11","A retail enhancement system is disclosed. The retail enhancement system may include a sensor module configured to obtain a data about an individual during an athletic activity. The sensor module may be configured to be removably attached to a first article of footwear to be worn by the individual during the athletic activity. The retail enhancement system may also include an electronic device that is separate from the sensor module. The electronic device may be a dedicated device in a retail environment and may be configured to collect personal information about the individual, associate the sensor module with the individual, receive the data about the individual from the sensor module, determine a characteristic about a gait of the individual based on the data about the individual, and provide a recommendation about a second article of footwear to be worn by the individual to the individual.",[5],"G16H20/30,G16H20/00,G16H",,3,2.0
US2013290019A1,Context Based Medical Documentation System,"A system populates a medical imaging examination report of a patient with generated text. An interface receives a patient identifier and data identifying characteristics of a medical imaging examination. At least one repository stores information derived using the patient identifier and the data identifying characteristics of the medical imaging examination. The information associates patient medical history data including, a patient diagnosis and a patient prior medical condition with medical imaging examination type and image acquisition characteristics including anatomical region imaged. A report processor uses the information in automatically selecting a text phrase from multiple predetermined text phrases. The report processor automatically populates the selected text phrase into a medical imaging examination report and prompts user data entry.",system populates medical imaging examination report patient generated text interface receives patient identifier data identifying characteristic medical imaging examination one repository store information derived patient identifier data identifying characteristic medical imaging examination information associate patient medical history data including patient diagnosis patient prior medical condition medical imaging examination type image acquisition characteristic including anatomical region imaged report processor information automatically selecting text phrase multiple predetermined text phrase report processor automatically populates selected text phrase medical imaging examination report prompt user data entry,"['G16H10/60', 'G16H10/60']","['G16H', 'G16H']",5,1.0,US20230153890A1,"A61,G,G06Q30/0255,G06Q30/02,G06Q30/0251,G16H20/30,A61B,G06Q30/0601,G06Q,G16H20/00,G06Q30/06,A,A61B5/103,G06Q30/0241,G16H,G16,A61B5/112,A61B5/00,G06Q30/00,G06Q30/0631,G06,A61B5/11","A retail enhancement system is disclosed. The retail enhancement system may include a sensor module configured to obtain a data about an individual during an athletic activity. The sensor module may be configured to be removably attached to a first article of footwear to be worn by the individual during the athletic activity. The retail enhancement system may also include an electronic device that is separate from the sensor module. The electronic device may be a dedicated device in a retail environment and may be configured to collect personal information about the individual, associate the sensor module with the individual, receive the data about the individual from the sensor module, determine a characteristic about a gait of the individual based on the data about the individual, and provide a recommendation about a second article of footwear to be worn by the individual to the individual.",[5],"G16H20/30,G16H20/00,G16H",,3,2.0
US2013046553A1,"Medical treatment information input device, computer readable storage medium, and medical treatment information input method","A technology disclosed in the application which receives a reexamination appointment date as an input through a display screen displaying medical treatment information of a patient. The technology disclosed unit which refers to a storage unit which stores information representing an availability of the reexamination appointment date as an examination appointment date for the respective categories of a plurality of examinations including an examination which is granted to the patient is received, and determines an availability of the reexamination appointment date received by the execution unit as the examination appointment date, in a case where a display request for an appointment screen for the examination. The technology disclosed which outputs the appointment screen in a format in which the reexamination appointment date is available as the examination appointment date, in a case where the determination unit determines that the reexamination appointment date is available as the examination appointment date.",technology disclosed application receives reexamination appointment date input display screen displaying medical treatment information patient technology disclosed unit refers storage unit store information representing availability reexamination appointment date examination appointment date respective category plurality examination including examination granted patient received determines availability reexamination appointment date received execution unit examination appointment date case display request appointment screen examination technology disclosed output appointment screen format reexamination appointment date available examination appointment date case determination unit determines reexamination appointment date available examination appointment date,"['G16H10/60', 'G16H40/20']","['G16H', 'G16H']",5,1.0,US20230153890A1,"A61,G,G06Q30/0255,G06Q30/02,G06Q30/0251,G16H20/30,A61B,G06Q30/0601,G06Q,G16H20/00,G06Q30/06,A,A61B5/103,G06Q30/0241,G16H,G16,A61B5/112,A61B5/00,G06Q30/00,G06Q30/0631,G06,A61B5/11","A retail enhancement system is disclosed. The retail enhancement system may include a sensor module configured to obtain a data about an individual during an athletic activity. The sensor module may be configured to be removably attached to a first article of footwear to be worn by the individual during the athletic activity. The retail enhancement system may also include an electronic device that is separate from the sensor module. The electronic device may be a dedicated device in a retail environment and may be configured to collect personal information about the individual, associate the sensor module with the individual, receive the data about the individual from the sensor module, determine a characteristic about a gait of the individual based on the data about the individual, and provide a recommendation about a second article of footwear to be worn by the individual to the individual.",[5],"G16H20/30,G16H20/00,G16H",,3,2.0
US2007294112A1,Systems and methods for identification and/or evaluation of potential safety concerns associated with a medical therapy,Certain embodiments of the present invention provide a system for identification of potential safety concerns associated with a medical therapy. The system includes a data search component adapted to search for and compile data based at least in part on a medical therapy and a data analysis component adapted to analyze the data to identify potential safety concerns associated with the medical therapy. Certain embodiments of the present invention provide a method for identification of potential safety concerns associated with a medical therapy. The method includes searching for and compiling data based at least in part on a medical therapy and analyzing the data to identify potential safety concerns associated with the medical therapy.,certain embodiment present invention provide system identification potential safety concern associated medical therapy system includes data search component adapted search compile data based part medical therapy data analysis component adapted analyze data identify potential safety concern associated medical therapy certain embodiment present invention provide method identification potential safety concern associated medical therapy method includes searching compiling data based part medical therapy analyzing data identify potential safety concern associated medical therapy,"['G06F19/00', 'G16H50/70']","['G06F', 'G16H']",5,1.0,US20230153890A1,"A61,G,G06Q30/0255,G06Q30/02,G06Q30/0251,G16H20/30,A61B,G06Q30/0601,G06Q,G16H20/00,G06Q30/06,A,A61B5/103,G06Q30/0241,G16H,G16,A61B5/112,A61B5/00,G06Q30/00,G06Q30/0631,G06,A61B5/11","A retail enhancement system is disclosed. The retail enhancement system may include a sensor module configured to obtain a data about an individual during an athletic activity. The sensor module may be configured to be removably attached to a first article of footwear to be worn by the individual during the athletic activity. The retail enhancement system may also include an electronic device that is separate from the sensor module. The electronic device may be a dedicated device in a retail environment and may be configured to collect personal information about the individual, associate the sensor module with the individual, receive the data about the individual from the sensor module, determine a characteristic about a gait of the individual based on the data about the individual, and provide a recommendation about a second article of footwear to be worn by the individual to the individual.",[5],"G16H20/30,G16H20/00,G16H",,3,2.0
US2007027506A1,Method and system for remote software updating of a medical device,"A system is provided comprising first, second, and third servers, a medical device, and a database storing a plurality of software updates for various medical devices. The second server stores software update history for medical devices located in a plurality of countries, and the third server is located in a country and stores software update history for medical devices located in that country. A request for a software update for a medical device is sent from the first server to the second server. The second server sends a command to the database, and the database sends the software update to the medical device. After an attempt has been made to install the software update in the medical device, the software update history for the medical device is automatically updated in the second and third servers.",system provided comprising first second third server medical device database storing plurality software update various medical device second server store software update history medical device located plurality country third server located country store software update history medical device located country request software update medical device sent first server second server second server sends command database database sends software update medical device attempt install software update medical device software update history medical device automatically updated second third server,"['A61N1/00', 'G16H40/40']","['A61N', 'G16H']",21,0.4948278194783119,US20230153890A1,"A61,G,G06Q30/0255,G06Q30/02,G06Q30/0251,G16H20/30,A61B,G06Q30/0601,G06Q,G16H20/00,G06Q30/06,A,A61B5/103,G06Q30/0241,G16H,G16,A61B5/112,A61B5/00,G06Q30/00,G06Q30/0631,G06,A61B5/11","A retail enhancement system is disclosed. The retail enhancement system may include a sensor module configured to obtain a data about an individual during an athletic activity. The sensor module may be configured to be removably attached to a first article of footwear to be worn by the individual during the athletic activity. The retail enhancement system may also include an electronic device that is separate from the sensor module. The electronic device may be a dedicated device in a retail environment and may be configured to collect personal information about the individual, associate the sensor module with the individual, receive the data about the individual from the sensor module, determine a characteristic about a gait of the individual based on the data about the individual, and provide a recommendation about a second article of footwear to be worn by the individual to the individual.",[21],"G16H20/30,G16H20/00,G16H",,3,2.0
US2007103275A1,Medical material distributing and consulting system using IC tag,"In order to provide a medical material distributing and consulting system using an IC tag that is capable of obtaining further detailed information in comparison to the information memorized in the IC tag or a hospital clinic identification card, with respect to the medical material such as a medicine, the medical material distributing and consulting system  1  comprises a server  7  and a mobile terminal device  6  communicable with the server through a communication line network  8  using Internet. The mobile terminal device has an IC tag reader-writer  5  for carrying out reading operation and/or writing operation with respect to an IC tag  4  installed in the medical material  2  or the IC hospital clinic identification card  3 . The mobile terminal device comprises at least a IC tag data receiving section for receiving IC tag data from the IC tag reader-writer which reads the IC tag data out of the IC tag, and a server data request transmitting section for a data request signal to the server in order to request server data relative to the IC tag data.",order provide medical material distributing consulting system ic tag capable obtaining detailed information comparison information memorized ic tag hospital clinic identification card respect medical material medicine medical material distributing consulting system comprises server mobile terminal device communicable server communication line network internet mobile terminal device ic tag readerwriter carrying reading operation andor writing operation respect ic tag installed medical material ic hospital clinic identification card mobile terminal device comprises ic tag data receiving section receiving ic tag data ic tag readerwriter read ic tag data ic tag server data request transmitting section data request signal server order request server data relative ic tag data,"['G16H10/65', 'G06Q50/28']","['G16H', 'G06Q']",21,0.4923463723337235,US20230153890A1,"A61,G,G06Q30/0255,G06Q30/02,G06Q30/0251,G16H20/30,A61B,G06Q30/0601,G06Q,G16H20/00,G06Q30/06,A,A61B5/103,G06Q30/0241,G16H,G16,A61B5/112,A61B5/00,G06Q30/00,G06Q30/0631,G06,A61B5/11","A retail enhancement system is disclosed. The retail enhancement system may include a sensor module configured to obtain a data about an individual during an athletic activity. The sensor module may be configured to be removably attached to a first article of footwear to be worn by the individual during the athletic activity. The retail enhancement system may also include an electronic device that is separate from the sensor module. The electronic device may be a dedicated device in a retail environment and may be configured to collect personal information about the individual, associate the sensor module with the individual, receive the data about the individual from the sensor module, determine a characteristic about a gait of the individual based on the data about the individual, and provide a recommendation about a second article of footwear to be worn by the individual to the individual.",[21],"G16H20/30,G16H20/00,G16H",,3,2.0
US2022232081A1,A method for data communication between a server system and a front-end computing device in a healthcare environment,"In a method for data communication between a server system ( 3 ) and a front-end computing device ( 2 ) in a healthcare environment the front-end computing device ( 2 ) transmits a request for a data connection to a primary interface ( 30 ) of the server system ( 3 ). The server system ( 3 ) processes the request, and a data connection between the server system ( 3 ) and the front-end computing device ( 2 ) is established as a result of the processing. Herein, said processing includes creating a secondary interface ( 32 ) on the server system ( 3 ) dedicated to the request and transmitting information to access said secondary interface ( 32 ) to the front-end computing device ( 2 ), wherein said establishing includes connecting, by the front-end-computing device ( 2 ), to said secondary interface ( 32 ) using information received from the server system ( 3 ).",method data communication server system frontend computing device healthcare environment frontend computing device transmits request data connection primary interface server system server system process request data connection server system frontend computing device established result processing processing includes creating secondary interface server system dedicated request transmitting information access secondary interface frontend computing device wherein establishing includes connecting frontendcomputing device secondary interface information received server system,"['G16H40/60', 'Y02D30/50']","['G16H', 'Y02D']",21,0.49014080621982836,US20230153890A1,"A61,G,G06Q30/0255,G06Q30/02,G06Q30/0251,G16H20/30,A61B,G06Q30/0601,G06Q,G16H20/00,G06Q30/06,A,A61B5/103,G06Q30/0241,G16H,G16,A61B5/112,A61B5/00,G06Q30/00,G06Q30/0631,G06,A61B5/11","A retail enhancement system is disclosed. The retail enhancement system may include a sensor module configured to obtain a data about an individual during an athletic activity. The sensor module may be configured to be removably attached to a first article of footwear to be worn by the individual during the athletic activity. The retail enhancement system may also include an electronic device that is separate from the sensor module. The electronic device may be a dedicated device in a retail environment and may be configured to collect personal information about the individual, associate the sensor module with the individual, receive the data about the individual from the sensor module, determine a characteristic about a gait of the individual based on the data about the individual, and provide a recommendation about a second article of footwear to be worn by the individual to the individual.",[21],"G16H20/30,G16H20/00,G16H",,3,2.0
US2018166171A1,System and method for handing diagnostic test results to telemedicine provider,"A method for handing off diagnostic test results to a telemedicine provider is provided. The method comprises receiving diagnostic test results in response to a diagnostic test, determining if the diagnostic test results include a positive result, storing the diagnostic test results on a server disposed on a network, sending the diagnostic test results from the server to the telemedicine provider, sending additional medical history information to the telemedicine provider, and initiating a telemedicine conference with the telemedicine provider.",method handing diagnostic test result telemedicine provider provided method comprises receiving diagnostic test result response diagnostic test determining diagnostic test result include positive result storing diagnostic test result server disposed network sending diagnostic test result server telemedicine provider sending additional medical history information telemedicine provider initiating telemedicine conference telemedicine provider,"['G16H10/60', 'G16H80/00']","['G16H', 'G16H']",21,0.48910210224644324,US20230153890A1,"A61,G,G06Q30/0255,G06Q30/02,G06Q30/0251,G16H20/30,A61B,G06Q30/0601,G06Q,G16H20/00,G06Q30/06,A,A61B5/103,G06Q30/0241,G16H,G16,A61B5/112,A61B5/00,G06Q30/00,G06Q30/0631,G06,A61B5/11","A retail enhancement system is disclosed. The retail enhancement system may include a sensor module configured to obtain a data about an individual during an athletic activity. The sensor module may be configured to be removably attached to a first article of footwear to be worn by the individual during the athletic activity. The retail enhancement system may also include an electronic device that is separate from the sensor module. The electronic device may be a dedicated device in a retail environment and may be configured to collect personal information about the individual, associate the sensor module with the individual, receive the data about the individual from the sensor module, determine a characteristic about a gait of the individual based on the data about the individual, and provide a recommendation about a second article of footwear to be worn by the individual to the individual.",[21],"G16H20/30,G16H20/00,G16H",,3,2.0
