publication_number,title,abstract,Lemmatized-Abstract,sub_classes,sub_class,topics,prob,query_publication_numbers,query_class_codes,query_abstract,query_predicted_topics,query_codes_G16H,exact_match_code,count_exact_match_top50,RFR
US2009089090A1,Tracking the availability of service providers across multiple platforms,"Amongst other things, the availability of service providers is tracked across one or more service provider networks. A status change of the service provider is identified on one or more of the service provider networks and the other service provider networks associated with the service provider is sent data indicating the changed status of the service provider.",amongst thing availability service provider tracked across one service provider network status change service provider identified one service provider network service provider network associated service provider sent data indicating changed status service provider,"['G16H40/20', 'G06Q10/10']","['G16H', 'G06Q']",5,1.0,US20230017310A1,"G06Q10/10,G,G06F,G06F16/90,G06F16/95,G16H30/20,G16H10/60,G16H,G16,G06F21/00,G06F21/60,G06Q40/08,G16H50/50,G06F21/6218,G06F21/6245,G06Q40/00,G06F16/951,G16H30/00,G06F21/62,G16H10/00,G06F16/00,G06Q10/00,G16H50/00,G06Q,G06","Features are disclosed for remote storage of medical information in a cloud service, and the systems and methods for sending, receiving, and accessing the data into and from the cloud server. A user may identify DICOM studies stored in a database at a medical data repository to be exported. The cloud service or an on-site unit at the medical data repository may search databases at the medical data repository for related medical information to identified DICOM studies. The identified DICOM studies and the related medical information may be burned into portable storage or combined into a virtual package to be uploaded to the cloud service. The cloud service may receive one or more recipients to grant access to the uploaded virtual package and may send an email to the one or more recipients indicating that virtual package may now be accessed.",[5],"G16H30/20,G16H10/60,G16H,G16H50/50,G16H30/00,G16H10/00,G16H50/00",,12,4.0
US2009088605A1,System and method for interference mitigation in a wireless sensor network,A wireless patient monitoring system forms a Network Around a Patient (NAP) and includes sensor nodes configured to acquire patient data from a patient. A gateway device is in bi-directional wireless communication with the sensor nodes for a plurality of defined communication frames. The gateway device is configured to transmit a beacon message to the sensor nodes at each of a plurality of frequencies. The sensor nodes are further configured to receive the beacon message from the gateway device and transmit the acquired patient data to the gateway device at each of the plurality of frequencies.,wireless patient monitoring system form network patient nap includes sensor node configured acquire patient data patient gateway device bidirectional wireless communication sensor node plurality defined communication frame gateway device configured transmit beacon message sensor node plurality frequency sensor node configured receive beacon message gateway device transmit acquired patient data gateway device plurality frequency,"['G16H40/67', 'A61B2560/0271']","['G16H', 'A61B']",5,1.0,US20230017310A1,"G06Q10/10,G,G06F,G06F16/90,G06F16/95,G16H30/20,G16H10/60,G16H,G16,G06F21/00,G06F21/60,G06Q40/08,G16H50/50,G06F21/6218,G06F21/6245,G06Q40/00,G06F16/951,G16H30/00,G06F21/62,G16H10/00,G06F16/00,G06Q10/00,G16H50/00,G06Q,G06","Features are disclosed for remote storage of medical information in a cloud service, and the systems and methods for sending, receiving, and accessing the data into and from the cloud server. A user may identify DICOM studies stored in a database at a medical data repository to be exported. The cloud service or an on-site unit at the medical data repository may search databases at the medical data repository for related medical information to identified DICOM studies. The identified DICOM studies and the related medical information may be burned into portable storage or combined into a virtual package to be uploaded to the cloud service. The cloud service may receive one or more recipients to grant access to the uploaded virtual package and may send an email to the one or more recipients indicating that virtual package may now be accessed.",[5],"G16H30/20,G16H10/60,G16H,G16H50/50,G16H30/00,G16H10/00,G16H50/00",,12,4.0
US2009031020A1,Apparatus and method for monitoring use of resources by healthcare employees,"A system that monitors use of resources by healthcare employees includes a plurality of resource identification devices located adjacent different resources, such as pieces of plumbing fixture, medical equipment, documents and hospital rooms. Each resource identification device emits a wireless signal containing a resource identifier. A plurality of healthcare employees carry separate data acquisition devices which receive the wireless signal when nearby a resource identification device. Upon receiving a wireless signal, the data acquisition device records the date and time of day and the resource identifier carried by the wireless signal. The information stored in each data acquisition device along with an employee identifier are employed to monitor the activity and use of resources by employees, and create reports about activity and use of the resources by the healthcare employees.",system monitor resource healthcare employee includes plurality resource identification device located adjacent different resource piece plumbing fixture medical equipment document hospital room resource identification device emits wireless signal containing resource identifier plurality healthcare employee carry separate data acquisition device receive wireless signal nearby resource identification device receiving wireless signal data acquisition device record date time day resource identifier carried wireless signal information stored data acquisition device along employee identifier employed monitor activity resource employee create report activity resource healthcare employee,"['G06F15/173', 'G16H40/20']","['G06F', 'G16H']",5,1.0,US20230017310A1,"G06Q10/10,G,G06F,G06F16/90,G06F16/95,G16H30/20,G16H10/60,G16H,G16,G06F21/00,G06F21/60,G06Q40/08,G16H50/50,G06F21/6218,G06F21/6245,G06Q40/00,G06F16/951,G16H30/00,G06F21/62,G16H10/00,G06F16/00,G06Q10/00,G16H50/00,G06Q,G06","Features are disclosed for remote storage of medical information in a cloud service, and the systems and methods for sending, receiving, and accessing the data into and from the cloud server. A user may identify DICOM studies stored in a database at a medical data repository to be exported. The cloud service or an on-site unit at the medical data repository may search databases at the medical data repository for related medical information to identified DICOM studies. The identified DICOM studies and the related medical information may be burned into portable storage or combined into a virtual package to be uploaded to the cloud service. The cloud service may receive one or more recipients to grant access to the uploaded virtual package and may send an email to the one or more recipients indicating that virtual package may now be accessed.",[5],"G16H30/20,G16H10/60,G16H,G16H50/50,G16H30/00,G16H10/00,G16H50/00",,12,4.0
US2009024002A1,Monitoring device for patient and monitoring system and method using same,"A monitoring system includes a mobile communication device, a base station, and a monitoring device. The mobile communication device is used for detecting physiological parameters of a patient and transmitting first wireless signals carrying the physiological parameters and an identification of the patient. The monitoring device is used for receiving the first wireless signals through the base station, and searching for addresses and telephone numbers of hospitals and pharmacies, and transmitting second wireless signals carrying a doctor input, the addresses, and the telephone numbers to the mobile communication device through the base station. A monitoring method is also provided.",monitoring system includes mobile communication device base station monitoring device mobile communication device detecting physiological parameter patient transmitting first wireless signal carrying physiological parameter identification patient monitoring device receiving first wireless signal base station searching address telephone number hospital pharmacy transmitting second wireless signal carrying doctor input address telephone number mobile communication device base station monitoring method provided,"['A61B5/00', 'G16H50/20']","['A61B', 'G16H']",5,1.0,US20230017310A1,"G06Q10/10,G,G06F,G06F16/90,G06F16/95,G16H30/20,G16H10/60,G16H,G16,G06F21/00,G06F21/60,G06Q40/08,G16H50/50,G06F21/6218,G06F21/6245,G06Q40/00,G06F16/951,G16H30/00,G06F21/62,G16H10/00,G06F16/00,G06Q10/00,G16H50/00,G06Q,G06","Features are disclosed for remote storage of medical information in a cloud service, and the systems and methods for sending, receiving, and accessing the data into and from the cloud server. A user may identify DICOM studies stored in a database at a medical data repository to be exported. The cloud service or an on-site unit at the medical data repository may search databases at the medical data repository for related medical information to identified DICOM studies. The identified DICOM studies and the related medical information may be burned into portable storage or combined into a virtual package to be uploaded to the cloud service. The cloud service may receive one or more recipients to grant access to the uploaded virtual package and may send an email to the one or more recipients indicating that virtual package may now be accessed.",[5],"G16H30/20,G16H10/60,G16H,G16H50/50,G16H30/00,G16H10/00,G16H50/00",,12,4.0
US2009020123A1,Process and system for transmitting monitoring states,A process and system are provided for transmitting monitoring states between respirators. The process includes the detection of and recording of monitoring states of a monitoring unit ( 5 ) of at least a first monitoring period ( 10 ) of a first respirator ( 2 ). There is an assignment of an identification to the monitoring states of the monitoring unit ( 5 ) of the at least first monitoring period ( 10 ) of the first respirator ( 2 ). There is a transmission of the monitoring states of the monitoring unit ( 5 ) of the at least first monitoring period ( 10 ) of the first respirator ( 2 ) to a second respirator ( 3 ). This is followed by a setting of the monitoring unit ( 5 ) of the second respirator ( 3 ) corresponding to the transmitted monitoring states of the monitoring unit ( 5 ) of the at least first monitoring period ( 10 ) of the first respirator ( 2 ). This is then followed by a repetition of steps for the monitoring states of the monitoring unit ( 5 ) of each additional monitoring period ( 10 ) of,process system provided transmitting monitoring state respirator process includes detection recording monitoring state monitoring unit first monitoring period first respirator assignment identification monitoring state monitoring unit first monitoring period first respirator transmission monitoring state monitoring unit first monitoring period first respirator second respirator followed setting monitoring unit second respirator corresponding transmitted monitoring state monitoring unit first monitoring period first respirator followed repetition step monitoring state monitoring unit additional monitoring period,"['G06F19/00', 'G16H50/20']","['G06F', 'G16H']",5,1.0,US20230017310A1,"G06Q10/10,G,G06F,G06F16/90,G06F16/95,G16H30/20,G16H10/60,G16H,G16,G06F21/00,G06F21/60,G06Q40/08,G16H50/50,G06F21/6218,G06F21/6245,G06Q40/00,G06F16/951,G16H30/00,G06F21/62,G16H10/00,G06F16/00,G06Q10/00,G16H50/00,G06Q,G06","Features are disclosed for remote storage of medical information in a cloud service, and the systems and methods for sending, receiving, and accessing the data into and from the cloud server. A user may identify DICOM studies stored in a database at a medical data repository to be exported. The cloud service or an on-site unit at the medical data repository may search databases at the medical data repository for related medical information to identified DICOM studies. The identified DICOM studies and the related medical information may be burned into portable storage or combined into a virtual package to be uploaded to the cloud service. The cloud service may receive one or more recipients to grant access to the uploaded virtual package and may send an email to the one or more recipients indicating that virtual package may now be accessed.",[5],"G16H30/20,G16H10/60,G16H,G16H50/50,G16H30/00,G16H10/00,G16H50/00",,12,4.0
US2008306759A1,"Patient workflow process messaging notification apparatus, system, and method","A system and method to communicate workflow process information associated with a patient. A notification configuration message includes at least one notification rule is received. The notification rule includes conditional tests to determine whether to transmit a notification message, determine the medium for communicating the notification message, and determine a recipient of the notification message. Patient information including the state of the patient through a patient workflow process is received. The notification message including the patient information is transmitted in a communication medium in accordance with the at least one notification rule.",system method communicate workflow process information associated patient notification configuration message includes one notification rule received notification rule includes conditional test determine whether transmit notification message determine medium communicating notification message determine recipient notification message patient information including state patient patient workflow process received notification message including patient information transmitted communication medium accordance one notification rule,"['G16H80/00', 'G16H80/00']","['G16H', 'G16H']",5,1.0,US20230017310A1,"G06Q10/10,G,G06F,G06F16/90,G06F16/95,G16H30/20,G16H10/60,G16H,G16,G06F21/00,G06F21/60,G06Q40/08,G16H50/50,G06F21/6218,G06F21/6245,G06Q40/00,G06F16/951,G16H30/00,G06F21/62,G16H10/00,G06F16/00,G06Q10/00,G16H50/00,G06Q,G06","Features are disclosed for remote storage of medical information in a cloud service, and the systems and methods for sending, receiving, and accessing the data into and from the cloud server. A user may identify DICOM studies stored in a database at a medical data repository to be exported. The cloud service or an on-site unit at the medical data repository may search databases at the medical data repository for related medical information to identified DICOM studies. The identified DICOM studies and the related medical information may be burned into portable storage or combined into a virtual package to be uploaded to the cloud service. The cloud service may receive one or more recipients to grant access to the uploaded virtual package and may send an email to the one or more recipients indicating that virtual package may now be accessed.",[5],"G16H30/20,G16H10/60,G16H,G16H50/50,G16H30/00,G16H10/00,G16H50/00",,12,4.0
US2020155037A1,"Storage medium, information providing method, and information providing device","A computer-readable non-transitory storage medium is provided storing a program causing a computer to acquire physical information of a user, and determine whether or not it is effective to apply an assistance device assisting in a personal motion to the user on the basis of the acquired physical information.",computerreadable nontransitory storage medium provided storing program causing computer acquire physical information user determine whether effective apply assistance device assisting personal motion user basis acquired physical information,"['G16H10/20', 'G16H10/20']","['G16H', 'G16H']",33,1.0,US20230017310A1,"G06Q10/10,G,G06F,G06F16/90,G06F16/95,G16H30/20,G16H10/60,G16H,G16,G06F21/00,G06F21/60,G06Q40/08,G16H50/50,G06F21/6218,G06F21/6245,G06Q40/00,G06F16/951,G16H30/00,G06F21/62,G16H10/00,G06F16/00,G06Q10/00,G16H50/00,G06Q,G06","Features are disclosed for remote storage of medical information in a cloud service, and the systems and methods for sending, receiving, and accessing the data into and from the cloud server. A user may identify DICOM studies stored in a database at a medical data repository to be exported. The cloud service or an on-site unit at the medical data repository may search databases at the medical data repository for related medical information to identified DICOM studies. The identified DICOM studies and the related medical information may be burned into portable storage or combined into a virtual package to be uploaded to the cloud service. The cloud service may receive one or more recipients to grant access to the uploaded virtual package and may send an email to the one or more recipients indicating that virtual package may now be accessed.",[33],"G16H30/20,G16H10/60,G16H,G16H50/50,G16H30/00,G16H10/00,G16H50/00",,12,4.0
US2019035494A1,"Method and terminal for analyzing drug-disease relevance relation, non-transitory computer-readable storage medium","A terminal for analyzing a drug-disease relevance relation includes a transceiver and a processor. The transceiver is configured to receive drug information, disease information and drug-disease relevance relation information. The processor is configured to construct a pharmacodynamic relation model based on the drug information, the disease information and the drug-disease relevance relation information.",terminal analyzing drugdisease relevance relation includes transceiver processor transceiver configured receive drug information disease information drugdisease relevance relation information processor configured construct pharmacodynamic relation model based drug information disease information drugdisease relevance relation information,"['G06F17/16', 'G16H20/10']","['G06F', 'G16H']",33,1.0,US20230017310A1,"G06Q10/10,G,G06F,G06F16/90,G06F16/95,G16H30/20,G16H10/60,G16H,G16,G06F21/00,G06F21/60,G06Q40/08,G16H50/50,G06F21/6218,G06F21/6245,G06Q40/00,G06F16/951,G16H30/00,G06F21/62,G16H10/00,G06F16/00,G06Q10/00,G16H50/00,G06Q,G06","Features are disclosed for remote storage of medical information in a cloud service, and the systems and methods for sending, receiving, and accessing the data into and from the cloud server. A user may identify DICOM studies stored in a database at a medical data repository to be exported. The cloud service or an on-site unit at the medical data repository may search databases at the medical data repository for related medical information to identified DICOM studies. The identified DICOM studies and the related medical information may be burned into portable storage or combined into a virtual package to be uploaded to the cloud service. The cloud service may receive one or more recipients to grant access to the uploaded virtual package and may send an email to the one or more recipients indicating that virtual package may now be accessed.",[33],"G16H30/20,G16H10/60,G16H,G16H50/50,G16H30/00,G16H10/00,G16H50/00",,12,4.0
US2014180717A1,"Non-transitory computer readable medium, medical care record display apparatus, and medical care record display method",A non-transitory computer readable medium stores a program causing a computer to execute a process including searching a memory that stores medical care record information about each patient including information about a medical care region and a medical care date and time for each piece of medical care record information about a specified patient; and generating a distribution list image indicating distribution of the pieces of medical care record information. The generating generates the distribution list image in which a position distribution image and a time distribution image are arranged for display. The position distribution image has a position display mark arranged at each position corresponding to the medical care region on a body schema indicating a human body or part thereof. The time distribution image has a time display mark arranged at each position corresponding to the medical care date and time on a time axis.,nontransitory computer readable medium store program causing computer execute process including searching memory store medical care record information patient including information medical care region medical care date time piece medical care record information specified patient generating distribution list image indicating distribution piece medical care record information generating generates distribution list image position distribution image time distribution image arranged display position distribution image position display mark arranged position corresponding medical care region body schema indicating human body part time distribution image time display mark arranged position corresponding medical care date time time axis,"['G16H10/60', 'G16H30/40']","['G16H', 'G16H']",33,1.0,US20230017310A1,"G06Q10/10,G,G06F,G06F16/90,G06F16/95,G16H30/20,G16H10/60,G16H,G16,G06F21/00,G06F21/60,G06Q40/08,G16H50/50,G06F21/6218,G06F21/6245,G06Q40/00,G06F16/951,G16H30/00,G06F21/62,G16H10/00,G06F16/00,G06Q10/00,G16H50/00,G06Q,G06","Features are disclosed for remote storage of medical information in a cloud service, and the systems and methods for sending, receiving, and accessing the data into and from the cloud server. A user may identify DICOM studies stored in a database at a medical data repository to be exported. The cloud service or an on-site unit at the medical data repository may search databases at the medical data repository for related medical information to identified DICOM studies. The identified DICOM studies and the related medical information may be burned into portable storage or combined into a virtual package to be uploaded to the cloud service. The cloud service may receive one or more recipients to grant access to the uploaded virtual package and may send an email to the one or more recipients indicating that virtual package may now be accessed.",[33],"G16H30/20,G16H10/60,G16H,G16H50/50,G16H30/00,G16H10/00,G16H50/00",G16H10/60,12,4.0
US2014142467A1,Apparatus for detecting and recording activity and associated methods,A band formed to secure to a part of a human body. The band including a motion detection component. The motion detection component including circuitry for detecting and recording movement of the motion detection component. The motion detection component including a display defined to provide a visual indication of an amount of movement recorded by the circuitry. The circuitry including an electrical contact for electrical communication of signals associated with the detected and recorded movement of the motion detection component.,band formed secure part human body band including motion detection component motion detection component including circuitry detecting recording movement motion detection component motion detection component including display defined provide visual indication amount movement recorded circuitry circuitry including electrical contact electrical communication signal associated detected recorded movement motion detection component,"['G16H20/30', 'G06Q30/02']","['G16H', 'G06Q']",33,1.0,US20230017310A1,"G06Q10/10,G,G06F,G06F16/90,G06F16/95,G16H30/20,G16H10/60,G16H,G16,G06F21/00,G06F21/60,G06Q40/08,G16H50/50,G06F21/6218,G06F21/6245,G06Q40/00,G06F16/951,G16H30/00,G06F21/62,G16H10/00,G06F16/00,G06Q10/00,G16H50/00,G06Q,G06","Features are disclosed for remote storage of medical information in a cloud service, and the systems and methods for sending, receiving, and accessing the data into and from the cloud server. A user may identify DICOM studies stored in a database at a medical data repository to be exported. The cloud service or an on-site unit at the medical data repository may search databases at the medical data repository for related medical information to identified DICOM studies. The identified DICOM studies and the related medical information may be burned into portable storage or combined into a virtual package to be uploaded to the cloud service. The cloud service may receive one or more recipients to grant access to the uploaded virtual package and may send an email to the one or more recipients indicating that virtual package may now be accessed.",[33],"G16H30/20,G16H10/60,G16H,G16H50/50,G16H30/00,G16H10/00,G16H50/00",,12,4.0
US2014143232A1,"Non-transitory computer readable medium, medical record search apparatus, and medical record search method","A non-transitory computer readable medium stores a program causing a computer to execute a process. The process includes searching a document memory, the document memory storing electronic documents of medical records of patients in association with document types of the electronic documents, for electronic documents associated with a patient specified by a user from among the patients; referring to group definition information that defines document groups and grouping the electronic documents obtained in the searching so as to create the document groups; and generating data of a search result display screen in which an icon associated with a corresponding one of the document groups created as a result of the grouping is arranged at a position of a schema, the position corresponding to a site of a human body associated with the document group.",nontransitory computer readable medium store program causing computer execute process process includes searching document memory document memory storing electronic document medical record patient association document type electronic document electronic document associated patient specified user patient referring group definition information defines document group grouping electronic document obtained searching create document group generating data search result display screen icon associated corresponding one document group created result grouping arranged position schema position corresponding site human body associated document group,"['G16H30/20', 'G06F16/148']","['G16H', 'G06F']",33,1.0,US20230017310A1,"G06Q10/10,G,G06F,G06F16/90,G06F16/95,G16H30/20,G16H10/60,G16H,G16,G06F21/00,G06F21/60,G06Q40/08,G16H50/50,G06F21/6218,G06F21/6245,G06Q40/00,G06F16/951,G16H30/00,G06F21/62,G16H10/00,G06F16/00,G06Q10/00,G16H50/00,G06Q,G06","Features are disclosed for remote storage of medical information in a cloud service, and the systems and methods for sending, receiving, and accessing the data into and from the cloud server. A user may identify DICOM studies stored in a database at a medical data repository to be exported. The cloud service or an on-site unit at the medical data repository may search databases at the medical data repository for related medical information to identified DICOM studies. The identified DICOM studies and the related medical information may be burned into portable storage or combined into a virtual package to be uploaded to the cloud service. The cloud service may receive one or more recipients to grant access to the uploaded virtual package and may send an email to the one or more recipients indicating that virtual package may now be accessed.",[33],"G16H30/20,G16H10/60,G16H,G16H50/50,G16H30/00,G16H10/00,G16H50/00",G16H30/20,12,4.0
US2013346016A1,"Information terminal, information providing server, and control program","A conventional portable terminal has trouble associating gathered activity information with other information to create useful information to be supplied to the user. Therefore, according to one aspect of the present invention, provided is an information terminal comprising an activity identifying section that gathers activity information of a user; a first detecting section that detects change in the gathered activity information; and an information providing section that, based on frequency of an activity corresponding to the detected change, provides information relating to the activity.",conventional portable terminal trouble associating gathered activity information information create useful information supplied user according one aspect present invention provided information terminal comprising activity identifying section gather activity information user first detecting section detects change gathered activity information information providing section based frequency activity corresponding detected change provides information relating activity,"['G16H20/30', 'A61B2560/0431']","['G16H', 'A61B']",33,1.0,US20230017310A1,"G06Q10/10,G,G06F,G06F16/90,G06F16/95,G16H30/20,G16H10/60,G16H,G16,G06F21/00,G06F21/60,G06Q40/08,G16H50/50,G06F21/6218,G06F21/6245,G06Q40/00,G06F16/951,G16H30/00,G06F21/62,G16H10/00,G06F16/00,G06Q10/00,G16H50/00,G06Q,G06","Features are disclosed for remote storage of medical information in a cloud service, and the systems and methods for sending, receiving, and accessing the data into and from the cloud server. A user may identify DICOM studies stored in a database at a medical data repository to be exported. The cloud service or an on-site unit at the medical data repository may search databases at the medical data repository for related medical information to identified DICOM studies. The identified DICOM studies and the related medical information may be burned into portable storage or combined into a virtual package to be uploaded to the cloud service. The cloud service may receive one or more recipients to grant access to the uploaded virtual package and may send an email to the one or more recipients indicating that virtual package may now be accessed.",[33],"G16H30/20,G16H10/60,G16H,G16H50/50,G16H30/00,G16H10/00,G16H50/00",,12,4.0
US2013339050A1,Mobile communication terminal configured to enhance patient safety,"A mobile communication terminal can comprise a housing, a microprocessor disposed within the housing, a communication interface, an encoded information reading (EIR) device, and a coupling device for mechanically coupling the mobile communication terminal to the patient&#39;s body and/or a physical structure sustaining the patient&#39;s body. The mobile communication terminal can be configured to produce a message identifying the treatment by decoding optical decodable indicia or an RFID tag attached to a physical item associated with the treatment. The message can comprise the patient identifier, the treatment identifier and/or the treatment dosage. The mobile communication terminal can be further configured to validate at least one parameter of the treatment by retrieving at least a part of the patient&#39;s electronic health record (EHR) stored by the mobile communication terminal and/or an external computer.",mobile communication terminal comprise housing microprocessor disposed housing communication interface encoded information reading eir device coupling device mechanically coupling mobile communication terminal patient body andor physical structure sustaining patient body mobile communication terminal configured produce message identifying treatment decoding optical decodable indicia rfid tag attached physical item associated treatment message comprise patient identifier treatment identifier andor treatment dosage mobile communication terminal configured validate one parameter treatment retrieving part patient electronic health record ehr stored mobile communication terminal andor external computer,"['G16H10/65', 'G16H10/65']","['G16H', 'G16H']",33,1.0,US20230017310A1,"G06Q10/10,G,G06F,G06F16/90,G06F16/95,G16H30/20,G16H10/60,G16H,G16,G06F21/00,G06F21/60,G06Q40/08,G16H50/50,G06F21/6218,G06F21/6245,G06Q40/00,G06F16/951,G16H30/00,G06F21/62,G16H10/00,G06F16/00,G06Q10/00,G16H50/00,G06Q,G06","Features are disclosed for remote storage of medical information in a cloud service, and the systems and methods for sending, receiving, and accessing the data into and from the cloud server. A user may identify DICOM studies stored in a database at a medical data repository to be exported. The cloud service or an on-site unit at the medical data repository may search databases at the medical data repository for related medical information to identified DICOM studies. The identified DICOM studies and the related medical information may be burned into portable storage or combined into a virtual package to be uploaded to the cloud service. The cloud service may receive one or more recipients to grant access to the uploaded virtual package and may send an email to the one or more recipients indicating that virtual package may now be accessed.",[33],"G16H30/20,G16H10/60,G16H,G16H50/50,G16H30/00,G16H10/00,G16H50/00",,12,4.0
US2013332126A1,"Computer product, rendering apparatus, and rendering method","A computer-readable recording medium stores a rendering program that renders simulation results and causes a computer to execute a process that includes detecting a range of physical values of a rendering element group to be rendern and of an area specified in a simulation model that is a set of elements each having a physical value for each position to be simulated; identifying from the simulation model, an adjacent element group that is a set of elements adjacent to rendering elements included in the rendering element group; determining whether the physical value of each adjacent element included in the adjacent element group is within the range; adding to the rendering element group, an adjacent element for which the physical value is determined to be included in the range; and rendering the simulation model according to the rendering element group to which the adjacent element has been added.",computerreadable recording medium store rendering program render simulation result cause computer execute process includes detecting range physical value rendering element group rendern area specified simulation model set element physical value position simulated identifying simulation model adjacent element group set element adjacent rendering element included rendering element group determining whether physical value adjacent element included adjacent element group range adding rendering element group adjacent element physical value determined included range rendering simulation model according rendering element group adjacent element added,"['G06F17/50', 'G16H30/20']","['G06F', 'G16H']",33,1.0,US20230017310A1,"G06Q10/10,G,G06F,G06F16/90,G06F16/95,G16H30/20,G16H10/60,G16H,G16,G06F21/00,G06F21/60,G06Q40/08,G16H50/50,G06F21/6218,G06F21/6245,G06Q40/00,G06F16/951,G16H30/00,G06F21/62,G16H10/00,G06F16/00,G06Q10/00,G16H50/00,G06Q,G06","Features are disclosed for remote storage of medical information in a cloud service, and the systems and methods for sending, receiving, and accessing the data into and from the cloud server. A user may identify DICOM studies stored in a database at a medical data repository to be exported. The cloud service or an on-site unit at the medical data repository may search databases at the medical data repository for related medical information to identified DICOM studies. The identified DICOM studies and the related medical information may be burned into portable storage or combined into a virtual package to be uploaded to the cloud service. The cloud service may receive one or more recipients to grant access to the uploaded virtual package and may send an email to the one or more recipients indicating that virtual package may now be accessed.",[33],"G16H30/20,G16H10/60,G16H,G16H50/50,G16H30/00,G16H10/00,G16H50/00",G16H30/20,12,4.0
US2013285813A1,"Portable electronic apparatus, and falling prediction method","There is provided a computer-readable medium storing a program causing a processor to execute a procedure. The processor is provided in a portable electronic apparatus. The procedure includes detecting acceleration in the gravitational acceleration direction of the portable electronic apparatus, determining whether or not the acceleration in the gravitational acceleration direction is a threshold value or less, the threshold value being stored in a determination threshold value table, and raising an alarm for prediction of stumbling of a user when the acceleration in the gravitational acceleration direction is the threshold value or less.",provided computerreadable medium storing program causing processor execute procedure processor provided portable electronic apparatus procedure includes detecting acceleration gravitational acceleration direction portable electronic apparatus determining whether acceleration gravitational acceleration direction threshold value threshold value stored determination threshold value table raising alarm prediction stumbling user acceleration gravitational acceleration direction threshold value,"['G08B21/02', 'G16H40/67']","['G08B', 'G16H']",33,1.0,US20230017310A1,"G06Q10/10,G,G06F,G06F16/90,G06F16/95,G16H30/20,G16H10/60,G16H,G16,G06F21/00,G06F21/60,G06Q40/08,G16H50/50,G06F21/6218,G06F21/6245,G06Q40/00,G06F16/951,G16H30/00,G06F21/62,G16H10/00,G06F16/00,G06Q10/00,G16H50/00,G06Q,G06","Features are disclosed for remote storage of medical information in a cloud service, and the systems and methods for sending, receiving, and accessing the data into and from the cloud server. A user may identify DICOM studies stored in a database at a medical data repository to be exported. The cloud service or an on-site unit at the medical data repository may search databases at the medical data repository for related medical information to identified DICOM studies. The identified DICOM studies and the related medical information may be burned into portable storage or combined into a virtual package to be uploaded to the cloud service. The cloud service may receive one or more recipients to grant access to the uploaded virtual package and may send an email to the one or more recipients indicating that virtual package may now be accessed.",[33],"G16H30/20,G16H10/60,G16H,G16H50/50,G16H30/00,G16H10/00,G16H50/00",,12,4.0
US2019178869A1,"Device, substance measuring device, process, computer program, camera and cell phone for the identification of a substance measuring device","A device ( 10 ), a substance measuring device ( 100 ), a process, a computer program, a camera ( 200 ) and a cell phone are provided for the unique and individual identification of a substance measuring device ( 100 ) of a test subject ( 300 ). The device ( 10 ) includes an optical identifier ( 12 ).",device substance measuring device process computer program camera cell phone provided unique individual identification substance measuring device test subject device includes optical identifier,"['G01N33/98', 'G16H40/63']","['G01N', 'G16H']",33,1.0,US20230017310A1,"G06Q10/10,G,G06F,G06F16/90,G06F16/95,G16H30/20,G16H10/60,G16H,G16,G06F21/00,G06F21/60,G06Q40/08,G16H50/50,G06F21/6218,G06F21/6245,G06Q40/00,G06F16/951,G16H30/00,G06F21/62,G16H10/00,G06F16/00,G06Q10/00,G16H50/00,G06Q,G06","Features are disclosed for remote storage of medical information in a cloud service, and the systems and methods for sending, receiving, and accessing the data into and from the cloud server. A user may identify DICOM studies stored in a database at a medical data repository to be exported. The cloud service or an on-site unit at the medical data repository may search databases at the medical data repository for related medical information to identified DICOM studies. The identified DICOM studies and the related medical information may be burned into portable storage or combined into a virtual package to be uploaded to the cloud service. The cloud service may receive one or more recipients to grant access to the uploaded virtual package and may send an email to the one or more recipients indicating that virtual package may now be accessed.",[33],"G16H30/20,G16H10/60,G16H,G16H50/50,G16H30/00,G16H10/00,G16H50/00",,12,4.0
