publication_number,title,abstract,Lemmatized-Abstract,sub_classes,sub_class,topics,prob,query_publication_numbers,query_class_codes,query_abstract,query_predicted_topics,query_codes_G16H,exact_match_code,count_exact_match_top50,RFR
US2014379273A1,System For Improved Interpretation of Physiological Data and Presentation of Physiological Condition Management Information,"Systems, devices and methods for managing a physiological condition are configured to store predetermined output segments of content, analyze physiological data and other user information, and generate user-friendly information that provides an interpretation of the data (e.g., identifies selected data points, or determines pattern of physiological data over selected period(s)). An output segment management system with rules engine and method combines selected output segments to generate a presentation or message (e.g., with text, graphical, multimedia, video and/or audio information). The resulting presentation or message provides user information such as an explanation of selected data with selected user information incorporated therein, and optional recommendations (e.g., suggested user actions based on a designated protocol such as a clinical protocol).",system device method managing physiological condition configured store predetermined output segment content analyze physiological data user information generate userfriendly information provides interpretation data eg identifies selected data point determines pattern physiological data selected period output segment management system rule engine method combine selected output segment generate presentation message eg text graphical multimedia video andor audio information resulting presentation message provides user information explanation selected data selected user information incorporated optional recommendation eg suggested user action based designated protocol clinical protocol,"['A61B5/00', 'G16H50/30']","['A61B', 'G16H']",10,1.0,US20230200739A1,"A61B5/0064,A61B5/0008,A61,A61B5/14551,A61B5/02141,A61B5/6829,A61B5/7267,G,A61B5/7221,A61B5/14532,A61B5/14546,G16H40/00,A61B5/68,G16H40/60,A61B5/021,A61B5/742,A61B,G16H40/67,A61B5/6813,A61B5/02125,A61B5/48,A61B5/117,A61B5/6802,A61B5/0004,A61B5/0002,A61B5/02,A61B5/1455,A61B5/6824,A,A61B5/7235,A61B5/4869,A61B5/6801,A61B5/6816,A61B5/721,A61B5/7278,A61B5/7203,A61B5/14535,A61B5/024,G16,G16H,A61B5/02416,A61B5/0015,A61B5/0806,A61B5/7435,A61B5/08,A61B5/4872,A61B5/14539,A61B5/72,A61B5/0062,A61B5/7264,A61B5/7275,A61B5/00,A61B5/145,A61B5/0816,A61B5/74,A61B5/02108,A61B5/6815,A61B5/7207,A61B5/7271,A61B5/0205,A61B5/0059,A61B5/0022,A61B5/6814,A61B5/6823","Systems and methods for non-invasive blood pressure measurement are disclosed. In some embodiments, a system comprises a wearable member configured to generate first and second signals, and a blood pressure calculation system. The blood pressure calculation system a pre-processing module configured to filter noise from the signals, and a wave selection module configured to identify subsets of waves of the signals, a feature extraction module configured to generate sets of feature vectors form the subsets of waves, and a blood pressure processing module configured to calculate an arterial blood pressure value based on the sets of feature vectors and an empirical blood pressure calculation model, the empirical blood pressure calculation model configured to receive the sets of feature vectors as input values. The blood pressure calculation system further includes a communication module configured to provide a message including or being based on the arterial blood pressure value.",[10],"G16H40/00,G16H40/60,G16H40/67,G16H",,9,2.0
US2019183450A1,Monitoring body sounds and detecting health conditions,"A method of monitoring body sounds using a sensor including an array of microphones, the method including acquiring a first sound produced by certain physiology using the array of microphones of the sensor, identifying a source of the first sound, performing an automatic auscultation of the source using the first sound, wherein the automatic auscultation including matching the first sound to an acoustic model stored in a memory, wherein the acoustic model corresponds to a physiology, generating an image representing the physiology using an image library, and determining a health condition using the physiology and the image.",method monitoring body sound sensor including array microphone method including acquiring first sound produced certain physiology array microphone sensor identifying source first sound performing automatic auscultation source first sound wherein automatic auscultation including matching first sound acoustic model stored memory wherein acoustic model corresponds physiology generating image representing physiology image library determining health condition physiology image,"['H04R1/40', 'G16H40/63']","['H04R', 'G16H']",10,1.0,US20230200739A1,"A61B5/0064,A61B5/0008,A61,A61B5/14551,A61B5/02141,A61B5/6829,A61B5/7267,G,A61B5/7221,A61B5/14532,A61B5/14546,G16H40/00,A61B5/68,G16H40/60,A61B5/021,A61B5/742,A61B,G16H40/67,A61B5/6813,A61B5/02125,A61B5/48,A61B5/117,A61B5/6802,A61B5/0004,A61B5/0002,A61B5/02,A61B5/1455,A61B5/6824,A,A61B5/7235,A61B5/4869,A61B5/6801,A61B5/6816,A61B5/721,A61B5/7278,A61B5/7203,A61B5/14535,A61B5/024,G16,G16H,A61B5/02416,A61B5/0015,A61B5/0806,A61B5/7435,A61B5/08,A61B5/4872,A61B5/14539,A61B5/72,A61B5/0062,A61B5/7264,A61B5/7275,A61B5/00,A61B5/145,A61B5/0816,A61B5/74,A61B5/02108,A61B5/6815,A61B5/7207,A61B5/7271,A61B5/0205,A61B5/0059,A61B5/0022,A61B5/6814,A61B5/6823","Systems and methods for non-invasive blood pressure measurement are disclosed. In some embodiments, a system comprises a wearable member configured to generate first and second signals, and a blood pressure calculation system. The blood pressure calculation system a pre-processing module configured to filter noise from the signals, and a wave selection module configured to identify subsets of waves of the signals, a feature extraction module configured to generate sets of feature vectors form the subsets of waves, and a blood pressure processing module configured to calculate an arterial blood pressure value based on the sets of feature vectors and an empirical blood pressure calculation model, the empirical blood pressure calculation model configured to receive the sets of feature vectors as input values. The blood pressure calculation system further includes a communication module configured to provide a message including or being based on the arterial blood pressure value.",[10],"G16H40/00,G16H40/60,G16H40/67,G16H",,9,2.0
US2015105633A1,Methods for Generating Data Output Containing Physiological and Motion-Related Information,"A method of generating a data string containing physiological and motion-related information includes sensing physical activity of a subject via at least one motion sensor attached to the subject, sensing physiological information from the subject via at least one photoplethysmography (PPG) sensor attached to the subject, and processing signals from the at least one motion sensor and signals from the at least one PPG sensor into a serial data string of physiological information and motion-related information. A plurality of subject physiological parameters can be extracted from the physiological information, and a plurality of subject physical activity parameters can be extracted from the motion-related information. The serial data string is parsed out such that an application-specific interface can utilize the physiological information and motion-related information for an application that generates statistical relationships between subject physiological parameters and subject physical activity parameters in the physiological information and motion-related information.",method generating data string containing physiological motionrelated information includes sensing physical activity subject one motion sensor attached subject sensing physiological information subject one photoplethysmography ppg sensor attached subject processing signal one motion sensor signal one ppg sensor serial data string physiological information motionrelated information plurality subject physiological parameter extracted physiological information plurality subject physical activity parameter extracted motionrelated information serial data string parsed applicationspecific interface utilize physiological information motionrelated information application generates statistical relationship subject physiological parameter subject physical activity parameter physiological information motionrelated information,"['A61B5/11', 'G16H40/67']","['A61B', 'G16H']",10,1.0,US20230200739A1,"A61B5/0064,A61B5/0008,A61,A61B5/14551,A61B5/02141,A61B5/6829,A61B5/7267,G,A61B5/7221,A61B5/14532,A61B5/14546,G16H40/00,A61B5/68,G16H40/60,A61B5/021,A61B5/742,A61B,G16H40/67,A61B5/6813,A61B5/02125,A61B5/48,A61B5/117,A61B5/6802,A61B5/0004,A61B5/0002,A61B5/02,A61B5/1455,A61B5/6824,A,A61B5/7235,A61B5/4869,A61B5/6801,A61B5/6816,A61B5/721,A61B5/7278,A61B5/7203,A61B5/14535,A61B5/024,G16,G16H,A61B5/02416,A61B5/0015,A61B5/0806,A61B5/7435,A61B5/08,A61B5/4872,A61B5/14539,A61B5/72,A61B5/0062,A61B5/7264,A61B5/7275,A61B5/00,A61B5/145,A61B5/0816,A61B5/74,A61B5/02108,A61B5/6815,A61B5/7207,A61B5/7271,A61B5/0205,A61B5/0059,A61B5/0022,A61B5/6814,A61B5/6823","Systems and methods for non-invasive blood pressure measurement are disclosed. In some embodiments, a system comprises a wearable member configured to generate first and second signals, and a blood pressure calculation system. The blood pressure calculation system a pre-processing module configured to filter noise from the signals, and a wave selection module configured to identify subsets of waves of the signals, a feature extraction module configured to generate sets of feature vectors form the subsets of waves, and a blood pressure processing module configured to calculate an arterial blood pressure value based on the sets of feature vectors and an empirical blood pressure calculation model, the empirical blood pressure calculation model configured to receive the sets of feature vectors as input values. The blood pressure calculation system further includes a communication module configured to provide a message including or being based on the arterial blood pressure value.",[10],"G16H40/00,G16H40/60,G16H40/67,G16H",G16H40/67,9,2.0
US2018228447A1,Physiological state determination device and physiological state determination method,A physiological state determination system includes a CPU and a camera. The camera acquires a photographic image data of a time-series change in facial data of a subject to which brain function activation information that activates human brain function was provided. The CPU determines a mental or physical physiological state of the subject based on facial change information corresponding to the photographic image data.,physiological state determination system includes cpu camera camera acquires photographic image data timeseries change facial data subject brain function activation information activates human brain function provided cpu determines mental physical physiological state subject based facial change information corresponding photographic image data,"['G06T7/00', 'G16H50/30']","['G06T', 'G16H']",10,1.0,US20230200739A1,"A61B5/0064,A61B5/0008,A61,A61B5/14551,A61B5/02141,A61B5/6829,A61B5/7267,G,A61B5/7221,A61B5/14532,A61B5/14546,G16H40/00,A61B5/68,G16H40/60,A61B5/021,A61B5/742,A61B,G16H40/67,A61B5/6813,A61B5/02125,A61B5/48,A61B5/117,A61B5/6802,A61B5/0004,A61B5/0002,A61B5/02,A61B5/1455,A61B5/6824,A,A61B5/7235,A61B5/4869,A61B5/6801,A61B5/6816,A61B5/721,A61B5/7278,A61B5/7203,A61B5/14535,A61B5/024,G16,G16H,A61B5/02416,A61B5/0015,A61B5/0806,A61B5/7435,A61B5/08,A61B5/4872,A61B5/14539,A61B5/72,A61B5/0062,A61B5/7264,A61B5/7275,A61B5/00,A61B5/145,A61B5/0816,A61B5/74,A61B5/02108,A61B5/6815,A61B5/7207,A61B5/7271,A61B5/0205,A61B5/0059,A61B5/0022,A61B5/6814,A61B5/6823","Systems and methods for non-invasive blood pressure measurement are disclosed. In some embodiments, a system comprises a wearable member configured to generate first and second signals, and a blood pressure calculation system. The blood pressure calculation system a pre-processing module configured to filter noise from the signals, and a wave selection module configured to identify subsets of waves of the signals, a feature extraction module configured to generate sets of feature vectors form the subsets of waves, and a blood pressure processing module configured to calculate an arterial blood pressure value based on the sets of feature vectors and an empirical blood pressure calculation model, the empirical blood pressure calculation model configured to receive the sets of feature vectors as input values. The blood pressure calculation system further includes a communication module configured to provide a message including or being based on the arterial blood pressure value.",[10],"G16H40/00,G16H40/60,G16H40/67,G16H",,9,2.0
US2020111561A1,Lung screening assessment system,A lung screening assessment system is operable to receive a chest computed tomography (CT) scan that includes a plurality of cross sectional images. Nodule classification data of the chest CT scan is generated by utilizing a computer vision model that is trained on a plurality of training chest CT scans to identify a nodule in the plurality of cross sectional images and determine an assessment score. A lung screening report that includes the assessment score of the nodule classification data is generated for display on a display device associated with a user of the lung screening assessment system.,lung screening assessment system operable receive chest computed tomography ct scan includes plurality cross sectional image nodule classification data chest ct scan generated utilizing computer vision model trained plurality training chest ct scan identify nodule plurality cross sectional image determine assessment score lung screening report includes assessment score nodule classification data generated display display device associated user lung screening assessment system,"['G16H50/30', 'A61B6/463']","['G16H', 'A61B']",33,1.0,US20230200739A1,"A61B5/0064,A61B5/0008,A61,A61B5/14551,A61B5/02141,A61B5/6829,A61B5/7267,G,A61B5/7221,A61B5/14532,A61B5/14546,G16H40/00,A61B5/68,G16H40/60,A61B5/021,A61B5/742,A61B,G16H40/67,A61B5/6813,A61B5/02125,A61B5/48,A61B5/117,A61B5/6802,A61B5/0004,A61B5/0002,A61B5/02,A61B5/1455,A61B5/6824,A,A61B5/7235,A61B5/4869,A61B5/6801,A61B5/6816,A61B5/721,A61B5/7278,A61B5/7203,A61B5/14535,A61B5/024,G16,G16H,A61B5/02416,A61B5/0015,A61B5/0806,A61B5/7435,A61B5/08,A61B5/4872,A61B5/14539,A61B5/72,A61B5/0062,A61B5/7264,A61B5/7275,A61B5/00,A61B5/145,A61B5/0816,A61B5/74,A61B5/02108,A61B5/6815,A61B5/7207,A61B5/7271,A61B5/0205,A61B5/0059,A61B5/0022,A61B5/6814,A61B5/6823","Systems and methods for non-invasive blood pressure measurement are disclosed. In some embodiments, a system comprises a wearable member configured to generate first and second signals, and a blood pressure calculation system. The blood pressure calculation system a pre-processing module configured to filter noise from the signals, and a wave selection module configured to identify subsets of waves of the signals, a feature extraction module configured to generate sets of feature vectors form the subsets of waves, and a blood pressure processing module configured to calculate an arterial blood pressure value based on the sets of feature vectors and an empirical blood pressure calculation model, the empirical blood pressure calculation model configured to receive the sets of feature vectors as input values. The blood pressure calculation system further includes a communication module configured to provide a message including or being based on the arterial blood pressure value.",[33],"G16H40/00,G16H40/60,G16H40/67,G16H",,9,2.0
US2022284603A1,System and Method for Producing an Image-based Registration of Surgically Excised Tissue Specimens,"A system and method of producing an image-based registration of an excised tissue specimen for histopathological examination is provided. The method includes: a) producing a three-dimensional image of an excised tissue specimen having a plurality of surfaces at a first location, the excised tissue specimen having an in-vivo orientation prior to being excised; b) producing orientation information relating to the orientation of the plurality of surfaces of the excised tissue specimen relative to the in-vivo orientation of the tissue specimen prior to being excised; c) wherein the excised tissue specimen is transported to a second location and is positioned; and d) using the three-dimensional image and the orientation information to confirm the excised tissue specimen positioned at the second location is in the in-vivo orientation.",system method producing imagebased registration excised tissue specimen histopathological examination provided method includes producing threedimensional image excised tissue specimen plurality surface first location excised tissue specimen invivo orientation prior excised b producing orientation information relating orientation plurality surface excised tissue specimen relative invivo orientation tissue specimen prior excised c wherein excised tissue specimen transported second location positioned threedimensional image orientation information confirm excised tissue specimen positioned second location invivo orientation,"['G06T7/30', 'G16H30/40']","['G06T', 'G16H']",33,1.0,US20230200739A1,"A61B5/0064,A61B5/0008,A61,A61B5/14551,A61B5/02141,A61B5/6829,A61B5/7267,G,A61B5/7221,A61B5/14532,A61B5/14546,G16H40/00,A61B5/68,G16H40/60,A61B5/021,A61B5/742,A61B,G16H40/67,A61B5/6813,A61B5/02125,A61B5/48,A61B5/117,A61B5/6802,A61B5/0004,A61B5/0002,A61B5/02,A61B5/1455,A61B5/6824,A,A61B5/7235,A61B5/4869,A61B5/6801,A61B5/6816,A61B5/721,A61B5/7278,A61B5/7203,A61B5/14535,A61B5/024,G16,G16H,A61B5/02416,A61B5/0015,A61B5/0806,A61B5/7435,A61B5/08,A61B5/4872,A61B5/14539,A61B5/72,A61B5/0062,A61B5/7264,A61B5/7275,A61B5/00,A61B5/145,A61B5/0816,A61B5/74,A61B5/02108,A61B5/6815,A61B5/7207,A61B5/7271,A61B5/0205,A61B5/0059,A61B5/0022,A61B5/6814,A61B5/6823","Systems and methods for non-invasive blood pressure measurement are disclosed. In some embodiments, a system comprises a wearable member configured to generate first and second signals, and a blood pressure calculation system. The blood pressure calculation system a pre-processing module configured to filter noise from the signals, and a wave selection module configured to identify subsets of waves of the signals, a feature extraction module configured to generate sets of feature vectors form the subsets of waves, and a blood pressure processing module configured to calculate an arterial blood pressure value based on the sets of feature vectors and an empirical blood pressure calculation model, the empirical blood pressure calculation model configured to receive the sets of feature vectors as input values. The blood pressure calculation system further includes a communication module configured to provide a message including or being based on the arterial blood pressure value.",[33],"G16H40/00,G16H40/60,G16H40/67,G16H",,9,2.0
US2010266176A1,"Diagnosis assisting apparatus, diagnosis assisting method, and storage medium having a diagnosis assisting program recorded therein","A cardiac cavity region is extracted from a three dimensional functional image that represents evaluation index data of cardiac functions, and a cardiac function bulls eye image that represents the functions of the cardiac cavity is generated. Coronary artery image data are extracted from three dimensional anatomical images that represents the structures of the heart and the coronary artery, and coronary article closed surfaces that include the extracted coronary artery image data are calculated. A coronary artery bulls eye image is generated form the extracted coronary artery image data, and distances from the boundary surface of the cardiac cavity region to the coronary artery closed surfaces are calculated. Display output is controlled such that the cardiac function bulls eye image, the coronary artery bulls eye image, and data representing the distances are displayed simultaneously on the screen of a display device.",cardiac cavity region extracted three dimensional functional image represents evaluation index data cardiac function cardiac function bull eye image represents function cardiac cavity generated coronary artery image data extracted three dimensional anatomical image represents structure heart coronary artery coronary article closed surface include extracted coronary artery image data calculated coronary artery bull eye image generated form extracted coronary artery image data distance boundary surface cardiac cavity region coronary artery closed surface calculated display output controlled cardiac function bull eye image coronary artery bull eye image data representing distance displayed simultaneously screen display device,"['G16H30/40', 'G06T19/00']","['G16H', 'G06T']",33,1.0,US20230200739A1,"A61B5/0064,A61B5/0008,A61,A61B5/14551,A61B5/02141,A61B5/6829,A61B5/7267,G,A61B5/7221,A61B5/14532,A61B5/14546,G16H40/00,A61B5/68,G16H40/60,A61B5/021,A61B5/742,A61B,G16H40/67,A61B5/6813,A61B5/02125,A61B5/48,A61B5/117,A61B5/6802,A61B5/0004,A61B5/0002,A61B5/02,A61B5/1455,A61B5/6824,A,A61B5/7235,A61B5/4869,A61B5/6801,A61B5/6816,A61B5/721,A61B5/7278,A61B5/7203,A61B5/14535,A61B5/024,G16,G16H,A61B5/02416,A61B5/0015,A61B5/0806,A61B5/7435,A61B5/08,A61B5/4872,A61B5/14539,A61B5/72,A61B5/0062,A61B5/7264,A61B5/7275,A61B5/00,A61B5/145,A61B5/0816,A61B5/74,A61B5/02108,A61B5/6815,A61B5/7207,A61B5/7271,A61B5/0205,A61B5/0059,A61B5/0022,A61B5/6814,A61B5/6823","Systems and methods for non-invasive blood pressure measurement are disclosed. In some embodiments, a system comprises a wearable member configured to generate first and second signals, and a blood pressure calculation system. The blood pressure calculation system a pre-processing module configured to filter noise from the signals, and a wave selection module configured to identify subsets of waves of the signals, a feature extraction module configured to generate sets of feature vectors form the subsets of waves, and a blood pressure processing module configured to calculate an arterial blood pressure value based on the sets of feature vectors and an empirical blood pressure calculation model, the empirical blood pressure calculation model configured to receive the sets of feature vectors as input values. The blood pressure calculation system further includes a communication module configured to provide a message including or being based on the arterial blood pressure value.",[33],"G16H40/00,G16H40/60,G16H40/67,G16H",,9,2.0
US2010166268A1,Storage system for storing the sampling data of pathological section and method thereof,"A storage system and method thereof for storing the sampling data of a pathological section, the steps of the method includes taking variously magnified tissue images from the pathological section; moreover, comparing respectively the variously magnified tissue images with an original image with matching magnification so as to generate the coordinates of the variously magnified tissue images corresponded to the original symptom image; furthermore, integrating the variously magnified tissue images and its corresponded coordinates into a sampling data, then storing the sampling data.",storage system method storing sampling data pathological section step method includes taking variously magnified tissue image pathological section comparing respectively variously magnified tissue image original image matching magnification generate coordinate variously magnified tissue image corresponded original symptom image integrating variously magnified tissue image corresponded coordinate sampling data storing sampling data,"['G16H10/40', 'G06V20/693']","['G16H', 'G06V']",33,1.0,US20230200739A1,"A61B5/0064,A61B5/0008,A61,A61B5/14551,A61B5/02141,A61B5/6829,A61B5/7267,G,A61B5/7221,A61B5/14532,A61B5/14546,G16H40/00,A61B5/68,G16H40/60,A61B5/021,A61B5/742,A61B,G16H40/67,A61B5/6813,A61B5/02125,A61B5/48,A61B5/117,A61B5/6802,A61B5/0004,A61B5/0002,A61B5/02,A61B5/1455,A61B5/6824,A,A61B5/7235,A61B5/4869,A61B5/6801,A61B5/6816,A61B5/721,A61B5/7278,A61B5/7203,A61B5/14535,A61B5/024,G16,G16H,A61B5/02416,A61B5/0015,A61B5/0806,A61B5/7435,A61B5/08,A61B5/4872,A61B5/14539,A61B5/72,A61B5/0062,A61B5/7264,A61B5/7275,A61B5/00,A61B5/145,A61B5/0816,A61B5/74,A61B5/02108,A61B5/6815,A61B5/7207,A61B5/7271,A61B5/0205,A61B5/0059,A61B5/0022,A61B5/6814,A61B5/6823","Systems and methods for non-invasive blood pressure measurement are disclosed. In some embodiments, a system comprises a wearable member configured to generate first and second signals, and a blood pressure calculation system. The blood pressure calculation system a pre-processing module configured to filter noise from the signals, and a wave selection module configured to identify subsets of waves of the signals, a feature extraction module configured to generate sets of feature vectors form the subsets of waves, and a blood pressure processing module configured to calculate an arterial blood pressure value based on the sets of feature vectors and an empirical blood pressure calculation model, the empirical blood pressure calculation model configured to receive the sets of feature vectors as input values. The blood pressure calculation system further includes a communication module configured to provide a message including or being based on the arterial blood pressure value.",[33],"G16H40/00,G16H40/60,G16H40/67,G16H",,9,2.0
US2014193052A1,"Information processing system, information processing method, information processing apparatus, control method thereof and control program","Disclosed is an information processing apparatus that supports diagnosis based on a tissue sample image obtained from imaging a biological tissue, including: a tissue sample image cutting unit that individually cuts out the tissue sample image from a plurality of slides that includes the plurality of tissue sample images; and a display position setting unit that sets a display position on a display screen where a reduced image of each tissue sample image is displayed, on the basis of a characteristic amount of each tissue sample image cut by the tissue sample image cutting unit.",disclosed information processing apparatus support diagnosis based tissue sample image obtained imaging biological tissue including tissue sample image cutting unit individually cut tissue sample image plurality slide includes plurality tissue sample image display position setting unit set display position display screen reduced image tissue sample image displayed basis characteristic amount tissue sample image cut tissue sample image cutting unit,"['G16H50/20', 'G06V10/945']","['G16H', 'G06V']",33,1.0,US20230200739A1,"A61B5/0064,A61B5/0008,A61,A61B5/14551,A61B5/02141,A61B5/6829,A61B5/7267,G,A61B5/7221,A61B5/14532,A61B5/14546,G16H40/00,A61B5/68,G16H40/60,A61B5/021,A61B5/742,A61B,G16H40/67,A61B5/6813,A61B5/02125,A61B5/48,A61B5/117,A61B5/6802,A61B5/0004,A61B5/0002,A61B5/02,A61B5/1455,A61B5/6824,A,A61B5/7235,A61B5/4869,A61B5/6801,A61B5/6816,A61B5/721,A61B5/7278,A61B5/7203,A61B5/14535,A61B5/024,G16,G16H,A61B5/02416,A61B5/0015,A61B5/0806,A61B5/7435,A61B5/08,A61B5/4872,A61B5/14539,A61B5/72,A61B5/0062,A61B5/7264,A61B5/7275,A61B5/00,A61B5/145,A61B5/0816,A61B5/74,A61B5/02108,A61B5/6815,A61B5/7207,A61B5/7271,A61B5/0205,A61B5/0059,A61B5/0022,A61B5/6814,A61B5/6823","Systems and methods for non-invasive blood pressure measurement are disclosed. In some embodiments, a system comprises a wearable member configured to generate first and second signals, and a blood pressure calculation system. The blood pressure calculation system a pre-processing module configured to filter noise from the signals, and a wave selection module configured to identify subsets of waves of the signals, a feature extraction module configured to generate sets of feature vectors form the subsets of waves, and a blood pressure processing module configured to calculate an arterial blood pressure value based on the sets of feature vectors and an empirical blood pressure calculation model, the empirical blood pressure calculation model configured to receive the sets of feature vectors as input values. The blood pressure calculation system further includes a communication module configured to provide a message including or being based on the arterial blood pressure value.",[33],"G16H40/00,G16H40/60,G16H40/67,G16H",,9,2.0
US2014176602A1,"Information processing system, information processing method, information processing apparatus, and control method and control program thereof","Provided is an information processing apparatus which supports diagnosis based on a tissue specimen image obtained by capturing body tissues, including an area generation unit that divides at least one feature value of the tissue specimen image into a plurality of levels based on a magnitude of the feature value, and generates an area on the tissue specimen image belonging to each level; and an overlay image generation unit that associates the area of each level which is generated by the area generation unit with an image which is processed to have the same shape and the same positional relation as the area and in which a magnitude relation of the feature value is identifiable and generates an overlay image.",provided information processing apparatus support diagnosis based tissue specimen image obtained capturing body tissue including area generation unit divide one feature value tissue specimen image plurality level based magnitude feature value generates area tissue specimen image belonging level overlay image generation unit associate area level generated area generation unit image processed shape positional relation area magnitude relation feature value identifiable generates overlay image,"['G16H50/20', 'G16H50/20']","['G16H', 'G16H']",33,1.0,US20230200739A1,"A61B5/0064,A61B5/0008,A61,A61B5/14551,A61B5/02141,A61B5/6829,A61B5/7267,G,A61B5/7221,A61B5/14532,A61B5/14546,G16H40/00,A61B5/68,G16H40/60,A61B5/021,A61B5/742,A61B,G16H40/67,A61B5/6813,A61B5/02125,A61B5/48,A61B5/117,A61B5/6802,A61B5/0004,A61B5/0002,A61B5/02,A61B5/1455,A61B5/6824,A,A61B5/7235,A61B5/4869,A61B5/6801,A61B5/6816,A61B5/721,A61B5/7278,A61B5/7203,A61B5/14535,A61B5/024,G16,G16H,A61B5/02416,A61B5/0015,A61B5/0806,A61B5/7435,A61B5/08,A61B5/4872,A61B5/14539,A61B5/72,A61B5/0062,A61B5/7264,A61B5/7275,A61B5/00,A61B5/145,A61B5/0816,A61B5/74,A61B5/02108,A61B5/6815,A61B5/7207,A61B5/7271,A61B5/0205,A61B5/0059,A61B5/0022,A61B5/6814,A61B5/6823","Systems and methods for non-invasive blood pressure measurement are disclosed. In some embodiments, a system comprises a wearable member configured to generate first and second signals, and a blood pressure calculation system. The blood pressure calculation system a pre-processing module configured to filter noise from the signals, and a wave selection module configured to identify subsets of waves of the signals, a feature extraction module configured to generate sets of feature vectors form the subsets of waves, and a blood pressure processing module configured to calculate an arterial blood pressure value based on the sets of feature vectors and an empirical blood pressure calculation model, the empirical blood pressure calculation model configured to receive the sets of feature vectors as input values. The blood pressure calculation system further includes a communication module configured to provide a message including or being based on the arterial blood pressure value.",[33],"G16H40/00,G16H40/60,G16H40/67,G16H",,9,2.0
US2019175130A1,Assessing a condition of a subject using non-contrast dual energy computed tomography,"In some aspects, the present disclosure relates to a method for non-invasively assessing a myocardial region of a subject by computed tomography (CT). In one embodiment, the method comprises: acquiring non-contrast imaging data for a myocardial region of a subject using dual energy computed tomography (DECT) scanning; reconstructing, from the acquired non-contrast imaging data, monochromatic images for a plurality of energy levels in a range of energy levels; determining, based at least in part on the image reconstruction, attenuation values for each respective energy level of the plurality of energy levels; and performing at least one of detection and quantification of myocardial fibrosis based at least in part on differences in the attenuation values across the plurality of energy levels.",aspect present disclosure relates method noninvasively assessing myocardial region subject computed tomography ct one embodiment method comprises acquiring noncontrast imaging data myocardial region subject dual energy computed tomography dect scanning reconstructing acquired noncontrast imaging data monochromatic image plurality energy level range energy level determining based part image reconstruction attenuation value respective energy level plurality energy level performing one detection quantification myocardial fibrosis based part difference attenuation value across plurality energy level,"['G06T11/00', 'G16H50/30']","['G06T', 'G16H']",33,1.0,US20230200739A1,"A61B5/0064,A61B5/0008,A61,A61B5/14551,A61B5/02141,A61B5/6829,A61B5/7267,G,A61B5/7221,A61B5/14532,A61B5/14546,G16H40/00,A61B5/68,G16H40/60,A61B5/021,A61B5/742,A61B,G16H40/67,A61B5/6813,A61B5/02125,A61B5/48,A61B5/117,A61B5/6802,A61B5/0004,A61B5/0002,A61B5/02,A61B5/1455,A61B5/6824,A,A61B5/7235,A61B5/4869,A61B5/6801,A61B5/6816,A61B5/721,A61B5/7278,A61B5/7203,A61B5/14535,A61B5/024,G16,G16H,A61B5/02416,A61B5/0015,A61B5/0806,A61B5/7435,A61B5/08,A61B5/4872,A61B5/14539,A61B5/72,A61B5/0062,A61B5/7264,A61B5/7275,A61B5/00,A61B5/145,A61B5/0816,A61B5/74,A61B5/02108,A61B5/6815,A61B5/7207,A61B5/7271,A61B5/0205,A61B5/0059,A61B5/0022,A61B5/6814,A61B5/6823","Systems and methods for non-invasive blood pressure measurement are disclosed. In some embodiments, a system comprises a wearable member configured to generate first and second signals, and a blood pressure calculation system. The blood pressure calculation system a pre-processing module configured to filter noise from the signals, and a wave selection module configured to identify subsets of waves of the signals, a feature extraction module configured to generate sets of feature vectors form the subsets of waves, and a blood pressure processing module configured to calculate an arterial blood pressure value based on the sets of feature vectors and an empirical blood pressure calculation model, the empirical blood pressure calculation model configured to receive the sets of feature vectors as input values. The blood pressure calculation system further includes a communication module configured to provide a message including or being based on the arterial blood pressure value.",[33],"G16H40/00,G16H40/60,G16H40/67,G16H",,9,2.0
